time,stock_code,current_price,volume,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,indiv_net_vol,foreign_net_vol,inst_net_vol,pension_net_vol,trust_net_vol,insurance_net_vol,private_fund_net_vol,bank_net_vol,state_net_vol,other_net_vol,prog_net_vol
93229292,005930,70150.0,1312377,70130.0,100.0,100.02851846570655,62.5,62.5,1.000365234229174,1.0718721140248133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93229293,005930,70150.0,1312378,70140.0,100.0,100.01425719988595,62.5,62.5,1.0003309974227172,1.0705668882734531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93229381,005930,70150.0,1312379,70150.0,100.0,100.0,62.5,62.5,1.000296763011812,1.0692669720742314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93229491,005930,70150.0,1312380,70150.0,100.0,100.0,62.5,62.5,1.0002626453524044,1.0679723313833576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93230380,005930,70150.0,1312387,70150.0,100.0,100.0,62.5,62.5,1.0002329123787594,1.0673759251447583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93230491,005930,70100.0,1312515,70140.0,49.9999999993,99.94297120045623,50.0,58.333333333333336,1.000292120066911,1.0807566098095853,-1312515.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93230692,005930,70150.0,1312518,70140.0,66.66666666604445,100.01425719988595,62.5,58.333333333333336,1.0002578915264342,1.0796666322303665,1312518.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93230893,005930,70150.0,1312523,70140.0,66.66666666604445,100.01425719988595,62.5,58.333333333333336,1.0002279336628452,1.0788123025561807,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93231282,005930,70150.0,1312525,70140.0,66.66666666604445,100.01425719988595,62.5,62.5,1.0001967587688723,1.0776156653885938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93231283,005930,70150.0,1312526,70140.0,66.66666666604445,100.01425719988595,62.5,62.5,1.0001665768249117,1.0763085881414731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93231392,005930,70150.0,1312527,70150.0,66.66666666604445,100.0,62.5,62.5,1.0001383400994,1.0750068043519305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93231485,005930,70150.0,1312528,70150.0,66.66666666604445,100.0,62.5,62.5,1.0001125435973093,1.0737102802178233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93231594,005930,70150.0,1312538,70150.0,49.9999999993,100.0,62.5,62.5,1.0001009596500472,1.0734576615271108,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93231779,005930,70100.0,1312545,70140.0,33.333333333022225,99.94297120045623,50.0,58.333333333333336,1.0000891858482595,1.0728611384424966,-1312545.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93232181,005930,70100.0,1312581,70130.0,33.333333333022225,99.95722230144018,50.0,54.166666666666664,1.0001015659519232,1.0756141017057663,0.0,0.0,0.0,50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93232290,005930,70150.0,1312584,70130.0,49.99999999965,100.02851846570655,62.5,54.166666666666664,1.0000904785860045,1.0745534936302152,1312584.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93232292,005930,70150.0,1312585,70130.0,49.99999999965,100.02851846570655,62.5,58.333333333333336,1.0000830110385632,1.0732666926486345,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93233393,005930,70150.0,1312586,70130.0,49.99999999965,100.02851846570655,62.5,62.5,1.000075696008032,1.0719850460111553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93233395,005930,70150.0,1312616,70140.0,49.99999999965,100.01425719988595,62.5,62.5,1.0000893715170918,1.0740535695217692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93234389,005930,70150.0,1312617,70150.0,66.66666666604445,100.0,62.5,62.5,1.0000809517179192,1.072773159135939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93234482,005930,70150.0,1312618,70150.0,49.9999999993,100.0,62.5,62.5,1.0000725320733477,1.0714978571806566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93234484,005930,70100.0,1312761,70140.0,33.333333333022225,99.94297120045623,50.0,58.333333333333336,1.000166889903976,1.0866020851741447,-1312761.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93234592,005930,70100.0,1312770,70130.0,33.333333333022225,99.95722230144018,50.0,54.166666666666664,1.000158849699614,1.086215124797101,0.0,0.0,0.0,50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93234685,005930,70150.0,1312771,70130.0,49.99999999965,100.02851846570655,62.5,54.166666666666664,1.0001447148730358,1.0849085378425676,1312771.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93234686,005930,70100.0,1312778,70120.0,39.999999999775994,99.9714774671991,50.0,54.166666666666664,1.0001351515457177,1.0842988400139921,-1312778.0,0.0,0.0,-100.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93234793,005930,70150.0,1312783,70120.0,49.999999999766665,100.04278379920137,62.5,58.333333333333336,1.0001287507218422,1.0834618860464664,1312783.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93235088,005930,70150.0,1312806,70130.0,49.999999999766665,100.02851846570655,62.5,58.333333333333336,1.000135301049406,1.0847033395635466,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93235588,005930,70150.0,1312807,70140.0,59.999999999664,100.01425719988595,62.5,62.5,1.000125243535445,1.0834075966595578,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93236188,005930,70150.0,1312810,70140.0,59.999999999664,100.01425719988595,62.5,62.5,1.0001166717714534,1.082347478948562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93236190,005930,70100.0,1312811,70140.0,39.999999999775994,99.94297120045623,50.0,58.333333333333336,1.000106576582664,1.0810614240551755,-1312811.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93236191,005930,70100.0,1313047,70130.0,39.999999999775994,99.95722230144018,50.0,54.166666666666664,1.000266550447929,1.106852399912025,0.0,0.0,0.0,50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93236280,005930,70150.0,1313048,70130.0,49.999999999766665,100.02851846570655,62.5,54.166666666666664,1.0002475007867233,1.105502743489112,1313048.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93236282,005930,70150.0,1313050,70130.0,49.999999999766665,100.02851846570655,62.5,58.333333333333336,1.0002295184143013,1.1042737187962943,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93236481,005930,70150.0,1313051,70130.0,49.999999999766665,100.02851846570655,62.5,62.5,1.0002110035695406,1.1029346436358085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93236483,005930,70150.0,1313052,70140.0,49.999999999766665,100.01425719988595,62.5,62.5,1.0001938227261316,1.1016009677442462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93236886,005930,70150.0,1313062,70150.0,59.999999999664,100.0,62.5,62.5,1.0001832313145098,1.101308759219809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93237289,005930,70150.0,1313063,70150.0,59.999999999664,100.0,62.5,62.5,1.000165784949461,1.0999829416921771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93237290,005930,70100.0,1313301,70140.0,39.999999999775994,99.94297120045623,50.0,58.333333333333336,1.000319830942802,1.1259385243987103,-1313301.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93237494,005930,70150.0,1313302,70140.0,59.999999999664,100.01425719988595,62.5,58.333333333333336,1.0002944591860223,1.1245475548184216,1313302.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93237495,005930,70100.0,1313309,70130.0,39.999999999775994,99.95722230144018,50.0,54.166666666666664,1.000273430062074,1.1238525599587454,-1313309.0,0.0,0.0,-100.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93237680,005930,70150.0,1313310,70130.0,49.999999999766665,100.02851846570655,62.5,58.333333333333336,1.000247832305116,1.122470981858097,1313310.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93238192,005930,70100.0,1313423,70120.0,42.85714285697143,99.9714774671991,50.0,54.166666666666664,1.0003086782455408,1.1339763059290353,-1313423.0,0.0,0.0,-100.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93238284,005930,70150.0,1313424,70130.0,49.999999999825,100.02851846570655,62.5,58.333333333333336,1.000284528301427,1.1325695651651941,1313424.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93238485,005930,70150.0,1313425,70130.0,57.14285714262857,100.02851846570655,62.5,58.333333333333336,1.000260379560136,1.1311685895146852,0.0,0.0,0.0,-50.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93238486,005930,70150.0,1313426,70140.0,57.14285714262857,100.01425719988595,62.5,62.5,1.0002364605398382,1.1297733415044635,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93239185,005930,70100.0,1313433,70130.0,42.85714285697143,99.95722230144018,50.0,58.333333333333336,1.0002170357035156,1.1290733998358318,-1313433.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93240195,005930,70150.0,1313443,70140.0,49.999999999825,100.01425719988595,62.5,58.333333333333336,1.0002003914391466,1.1287218163882462,1313443.0,0.0,0.0,100.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93240196,005930,70100.0,1313449,70130.0,44.44444444430618,99.95722230144018,50.0,54.166666666666664,1.0001805116074372,1.1279131940103932,-1313449.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93240289,005930,70100.0,1313461,70120.0,44.44444444430618,99.9714774671991,50.0,54.166666666666664,1.000164858866723,1.1277977745549848,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93240693,005930,70150.0,1313463,70120.0,49.99999999986,100.04278379920137,62.5,54.166666666666664,1.0001415542843166,1.1265355599229627,1313463.0,0.0,0.0,50.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93241080,005930,70150.0,1313464,70130.0,49.99999999986,100.02851846570655,62.5,58.333333333333336,1.0001264374165817,1.1251637273399826,0.0,0.0,0.0,-50.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93241282,005930,70100.0,1313467,70120.0,49.99999999986,99.9714774671991,50.0,58.333333333333336,1.0001127677367623,1.124027089466828,-1313467.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93241283,005930,70150.0,1313468,70130.0,49.99999999986,100.02851846570655,62.5,58.333333333333336,1.000097613732562,1.1226656512452604,1313468.0,0.0,0.0,100.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93241284,005930,70150.0,1313469,70140.0,55.55555555538271,100.01425719988595,62.5,58.333333333333336,1.0000824602106642,1.1213096800381022,0.0,0.0,0.0,-50.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93241482,005930,70150.0,1313470,70140.0,49.999999999825,100.01425719988595,62.5,62.5,1.000067307171046,1.1199591410866396,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93241483,005930,70150.0,1313475,70140.0,57.14285714262857,100.01425719988595,62.5,62.5,1.00005539049442,1.1190730590502578,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93241484,005930,70150.0,1313476,70150.0,49.999999999766665,100.0,62.5,62.5,1.000040428714925,1.1177320217321964,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93241687,005930,70100.0,1313652,70140.0,42.85714285697143,99.94297120045623,50.0,58.333333333333336,1.0001610655435502,1.1364738223802466,-1313652.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93242091,005930,70100.0,1313672,70130.0,42.85714285697143,99.95722230144018,50.0,54.166666666666664,1.0001622052976988,1.1372672584713697,0.0,0.0,0.0,50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93242092,005930,70100.0,1313682,70120.0,49.999999999766665,99.9714774671991,50.0,50.0,1.000155617423548,1.1369129528624997,0.0,0.0,0.0,0.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93242385,005930,70100.0,1313692,70110.0,39.999999999775994,99.98573669947226,50.0,50.0,1.000148687088441,1.1365611768267265,0.0,0.0,0.0,0.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93242388,005930,70150.0,1313693,70110.0,59.999999999664,100.05705320211098,62.5,54.166666666666664,1.0001391690753525,1.1351800843519517,1313693.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93242494,005930,70150.0,1313707,70120.0,59.999999999664,100.04278379920137,62.5,58.333333333333336,1.0001390533795584,1.1352947319746882,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93242617,005930,70150.0,1313708,70130.0,49.99999999965,100.02851846570655,62.5,62.5,1.0001290407551815,1.1339205609001086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93243177,005930,70150.0,1313709,70140.0,49.99999999965,100.01425719988595,62.5,62.5,1.0001190283465227,1.1325518953539662,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93243178,005930,70100.0,1313732,70140.0,49.99999999965,99.94297120045623,50.0,58.333333333333336,1.0001251553403112,1.1337093545382337,-1313732.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93243179,005930,70150.0,1313749,70140.0,49.99999999965,100.01425719988595,62.5,58.333333333333336,1.0001264480528789,1.1341775268626693,1313749.0,0.0,0.0,100.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93243288,005930,70150.0,1313750,70140.0,49.99999999965,100.01425719988595,62.5,58.333333333333336,1.0001157507896536,1.1328131702206723,0.0,0.0,0.0,-50.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93243289,005930,70150.0,1313751,70140.0,49.99999999965,100.01425719988595,62.5,62.5,1.000105472508273,1.1314542499255096,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93243598,005930,70150.0,1313757,70140.0,49.99999999965,100.01425719988595,62.5,62.5,1.0000988484441724,1.1306732457711586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93243783,005930,70100.0,1313764,70140.0,39.999999999775994,99.94297120045623,50.0,58.333333333333336,1.0000927573768854,1.1300104354041496,-1313764.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93244186,005930,70100.0,1313784,70130.0,49.99999999965,99.95722230144018,50.0,54.166666666666664,1.0000959153752347,1.1308390560446793,0.0,0.0,0.0,50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93244294,005930,70150.0,1313785,70130.0,59.999999999664,100.02851846570655,62.5,54.166666666666664,1.000084610042287,1.1294921656085921,1313785.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93244295,005930,70150.0,1313786,70130.0,59.999999999664,100.02851846570655,62.5,58.333333333333336,1.000073304982143,1.1281505961909117,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
