time,stock_code,current_price,volume,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty
1.75645E+12,161390,40200,290821,40210,50,99.97513056,4.347826087,5.797101449,1.00057732,1.034771243,-290821,50,0.634808951,-100,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2230,594,131,497,285,2449,3037,5672,2668,2903
1.75645E+12,161390,40200,290822,40210,50,99.97513056,4.347826087,5.797101449,1.000529814,1.030169271,0,50,0.633860775,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2230,594,131,497,285,2396,3037,5672,2668,2903
1.75645E+12,161390,40200,290840,40210,50,99.97513056,4.347826087,4.347826087,1.000543377,1.030736305,0,50,0.633842838,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2230,594,131,497,285,2395,3037,5672,2668,2903
1.75645E+12,161390,40200,290843,40210,50,99.97513056,4.347826087,4.347826087,1.000507748,1.026817301,0,50,0.634057971,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2230,594,131,497,285,2377,3067,5672,2668,2903
1.75645E+12,161390,40250,290848,40210,62.5,100.0994777,8.695652174,5.797101449,1.000478313,1.023557071,290848,50,0.634004211,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2230,594,131,497,285,2374,3067,5672,2668,2903
1.75645E+12,161390,40200,290849,40210,44.44444444,99.97513056,4.347826087,5.797101449,1.000435123,1.019148024,-290849,50,0.634404389,-100,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2225,594,131,497,285,2374,3067,5672,2668,2903
1.75645E+12,161390,40200,290867,40210,50,99.97513056,4.347826087,5.797101449,1.000448172,1.019902546,0,50,0.6344402,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2225,594,131,497,285,2376,3067,5672,2668,2903
1.75645E+12,161390,40250,290870,40220,60,100.0745898,8.695652174,5.797101449,1.00041221,1.016169136,290870,50,0.634117647,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2225,594,131,497,285,2358,3067,5672,2668,2903
1.75645E+12,161390,40200,290871,40220,50,99.9502735,4.347826087,5.797101449,1.000369372,1.011889969,-290871,50,0.634357994,-100,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2222,594,131,497,285,2358,3067,5672,2668,2903
1.75645E+12,161390,40200,290875,40210,50,99.97513056,4.347826087,5.797101449,1.000336512,1.008569819,0,50,0.634340067,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2222,594,131,497,285,2357,3067,5672,2668,2903
1.75645E+12,161390,40200,290919,40210,50,99.97513056,4.347826087,4.347826087,1.000442587,1.017303016,0,50,0.63462669,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2222,594,131,497,285,2373,3067,5672,2668,2903
1.75645E+12,161390,40200,290938,40210,50,99.97513056,4.347826087,4.347826087,1.000462168,1.018474969,0,50,0.631834453,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2330,3067,5672,2668,2902
1.75645E+12,161390,40200,290939,40200,50,100,4.347826087,4.347826087,1.000419852,1.014255008,0,50,0.631708035,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2323,3067,5672,2668,2902
1.75645E+12,161390,40200,290944,40200,40,100,4.347826087,4.347826087,1.000390606,1.011292294,0,50,0.631689968,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2322,3067,5672,2668,2902
1.75645E+12,161390,40200,290971,40200,50,100,4.347826087,4.347826087,1.000435112,1.014975973,0,50,0.631599607,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2317,3067,5672,2668,2902
1.75645E+12,161390,40200,290989,40200,50,100,4.347826087,4.347826087,1.000445748,1.015945608,0,50,0.635746167,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2539,3077,5672,2668,2902
1.75645E+12,161390,40200,291026,40200,50,100,4.347826087,4.347826087,1.000519639,1.022625341,0,50,0.635427795,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2521,3077,5672,2668,2902
1.75645E+12,161390,40250,293126,40210,60,100.0994777,8.695652174,5.797101449,1.007324881,1.644986038,293126,50,0.635427795,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2521,3077,5672,2668,2902
1.75645E+12,161390,40250,293235,40220,50,100.0745898,8.695652174,7.246376812,1.007271792,1.664338956,0,50,0.635427795,-50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2521,3077,5672,2668,2902
1.75645E+12,161390,40250,293265,40230,66.66666667,100.0497141,8.695652174,8.695652174,1.006943002,1.659982454,0,50,0.635427795,0,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2247,594,131,497,285,2521,3077,5672,2668,2902
1.75645E+12,161390,40200,293266,40230,50,99.92542878,4.347826087,7.246376812,1.006523944,1.647223594,-293266,50,0.820775027,-50,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,158,594,131,497,285,2596,3077,5672,2668,2902
